day,method,case,t_idx,load_kw
2023-07-02,Noforecast,EV,27,9.7342638
2023-07-02,Noforecast,EV,28,10.027237
2023-07-02,Noforecast,EV,29,12.608348
2023-07-02,Noforecast,EV,30,12.608348
2023-07-02,Noforecast,EV,31,18.540936
2023-07-02,Noforecast,EV,32,19.023118
2023-07-02,Noforecast,EV,33,22.555993
2023-07-02,Noforecast,EV,34,31.179964
2023-07-02,Noforecast,EV,35,31.179964
2023-07-02,Noforecast,EV,36,32.942407
2023-07-02,Noforecast,EV,37,32.942407
2023-07-02,Noforecast,EV,38,40.111991
2023-07-02,Noforecast,EV,39,42.321338
2023-07-02,Noforecast,EV,40,42.321338
2023-07-02,Noforecast,EV,41,47.533338
2023-07-02,Noforecast,EV,42,55.755117
2023-07-02,Noforecast,EV,43,59.854092
2023-07-02,Noforecast,EV,44,64.745031
2023-07-02,Noforecast,EV,45,76.204894
2023-07-02,Noforecast,EV,46,77.703561
2023-07-02,Noforecast,EV,47,77.703561
2023-07-02,Noforecast,EV,48,77.703561
2023-07-02,Noforecast,EV,49,77.703561
2023-07-02,Noforecast,EV,50,77.703561
2023-07-02,Noforecast,EV,51,77.703561
2023-07-02,Noforecast,EV,52,77.703561
2023-07-02,Noforecast,EV,53,77.703561
2023-07-02,Noforecast,EV,54,77.703561
2023-07-02,Noforecast,EV,55,77.703561
2023-07-02,Noforecast,EV,56,77.703561
2023-07-02,Noforecast,EV,57,77.703561
2023-07-02,Noforecast,EV,58,77.703561
2023-07-02,Noforecast,EV,59,77.703561
2023-07-02,Noforecast,EV,60,77.703561
2023-07-02,Noforecast,EV,61,77.703561
2023-07-02,Noforecast,EV,62,77.703561
2023-07-02,Noforecast,EV,63,77.703561
2023-07-02,Noforecast,EV,64,77.703561
2023-07-02,Noforecast,EV,65,43.46003
2023-07-02,Noforecast,EV,66,46.029308
2023-07-02,Noforecast,EV,67,46.029308
2023-07-02,Noforecast,EV,68,54.100308
2023-07-02,Noforecast,EV,69,54.100308
2023-07-02,Noforecast,EV,70,62.40166
2023-07-02,Noforecast,EV,71,62.40166
2023-07-02,Noforecast,EV,72,62.40166
2023-07-02,Noforecast,EV,73,59.4
2023-07-02,Noforecast,EV,74,58.644
2023-07-02,Noforecast,EV,75,48.452
2023-07-02,Noforecast,EV,76,46.2
2023-07-02,Noforecast,EV,77,39.6
2023-07-02,Noforecast,EV,78,39.6
2023-07-02,Noforecast,EV,79,36.504
2023-07-02,Noforecast,EV,80,38.864
2023-07-02,Noforecast,EV,81,33.0
2023-07-02,Noforecast,EV,82,25.464
2023-07-02,Noforecast,EV,83,19.8
2023-07-02,Noforecast,EV,84,19.8
2023-07-02,Noforecast,EV,85,47.392
2023-07-02,Noforecast,EV,86,39.6
2023-07-02,Noforecast,EV,87,43.752
2023-07-02,Noforecast,EV,88,26.4
2023-07-02,Noforecast,EV,89,17.376
2023-07-02,Noforecast,EV,90,19.8
2023-07-02,Noforecast,EV,91,13.2
2023-07-02,Noforecast,EV,92,13.2
2023-07-02,Noforecast,EV,93,5.304
2023-07-02,Noforecast,EV,94,6.6
2023-07-02,Noforecast,EV,95,0.0
2023-07-02,Noforecast,EV,96,0.0
2023-07-02,Noforecast,Charger,1,0.0
2023-07-02,Noforecast,Charger,2,0.0
2023-07-02,Noforecast,Charger,3,2.9404167
2023-07-02,Noforecast,Charger,4,4.4235342
2023-07-02,Noforecast,Charger,5,4.4235342
2023-07-02,Noforecast,Charger,6,4.4235342
2023-07-02,Noforecast,Charger,7,4.4235342
2023-07-02,Noforecast,Charger,8,4.4235342
2023-07-02,Noforecast,Charger,9,4.4235342
2023-07-02,Noforecast,Charger,10,4.4235342
2023-07-02,Noforecast,Charger,11,4.4235342
2023-07-02,Noforecast,Charger,12,4.4235342
2023-07-02,Noforecast,Charger,13,4.4235342
2023-07-02,Noforecast,Charger,14,4.4235342
2023-07-02,Noforecast,Charger,15,4.4235342
2023-07-02,Noforecast,Charger,16,4.4235342
2023-07-02,Noforecast,Charger,17,4.4235342
2023-07-02,Noforecast,Charger,18,4.4235342
2023-07-02,Noforecast,Charger,19,4.4235342
2023-07-02,Noforecast,Charger,20,4.4235342
2023-07-02,Noforecast,Charger,21,6.9954678
2023-07-02,Noforecast,Charger,22,6.9954678
2023-07-02,Noforecast,Charger,23,6.9954678
2023-07-02,Noforecast,Charger,24,6.9954678
2023-07-02,Noforecast,Charger,25,8.8173408
2023-07-02,Noforecast,Charger,26,9.7342638
2023-07-02,Noforecast,Charger,27,9.7342638
2023-07-02,Noforecast,Charger,28,10.027237
2023-07-02,Noforecast,Charger,29,12.608348
2023-07-02,Noforecast,Charger,30,12.608348
2023-07-02,Noforecast,Charger,31,18.540936
2023-07-02,Noforecast,Charger,32,19.023118
2023-07-02,Noforecast,Charger,33,22.555993
2023-07-02,Noforecast,Charger,34,31.037376
2023-07-02,Noforecast,Charger,35,31.037376
2023-07-02,Noforecast,Charger,36,32.243091
2023-07-02,Noforecast,Charger,37,32.243091
2023-07-02,Noforecast,Charger,38,40.790281
2023-07-02,Noforecast,Charger,39,42.705881
2023-07-02,Noforecast,Charger,40,42.705881
2023-07-02,Noforecast,Charger,41,47.546209
2023-07-02,Noforecast,Charger,42,56.561262
2023-07-02,Noforecast,Charger,43,60.601082
2023-07-02,Noforecast,Charger,44,60.601082
2023-07-02,Noforecast,Charger,45,71.713353
2023-07-02,Noforecast,Charger,46,73.212019
2023-07-02,Noforecast,Charger,47,73.212019
2023-07-02,Noforecast,Charger,48,73.212019
2023-07-02,Noforecast,Charger,49,73.212019
2023-07-02,Noforecast,Charger,50,73.212019
2023-07-02,Noforecast,Charger,51,73.212019
2023-07-02,Noforecast,Charger,52,69.135981
2023-07-02,Noforecast,Charger,53,73.212019
2023-07-02,Noforecast,Charger,54,73.212019
2023-07-02,Noforecast,Charger,55,73.212019
2023-07-02,Noforecast,Charger,56,73.212019
2023-07-02,Noforecast,Charger,57,73.212019
2023-07-02,Noforecast,Charger,58,73.212019
2023-07-02,Noforecast,Charger,59,73.212019
2023-07-02,Noforecast,Charger,60,73.212019
2023-07-02,Noforecast,Charger,61,73.212019
2023-07-02,Noforecast,Charger,62,73.212019
2023-07-02,Noforecast,Charger,63,73.212019
2023-07-02,Noforecast,Charger,64,73.212019
2023-07-02,Noforecast,Charger,65,27.516653
2023-07-02,Noforecast,Charger,66,27.516653
2023-07-02,Noforecast,Charger,67,27.516653
2023-07-02,Noforecast,Charger,68,35.138662
2023-07-02,Noforecast,Charger,69,35.138662
2023-07-02,Noforecast,Charger,70,45.106648
2023-07-02,Noforecast,Charger,71,45.106648
2023-07-02,Noforecast,Charger,72,45.106648
2023-07-02,Noforecast,Charger,73,45.275324
2023-07-02,Noforecast,Charger,74,45.275324
2023-07-02,Noforecast,Charger,75,42.155619
2023-07-02,Noforecast,Charger,76,39.6
2023-07-02,Noforecast,Charger,77,39.6
2023-07-02,Noforecast,Charger,78,33.0
2023-07-02,Noforecast,Charger,79,33.0
2023-07-02,Noforecast,Charger,80,33.0
2023-07-02,Noforecast,Charger,81,24.4
2023-07-02,Noforecast,Charger,82,19.8
2023-07-02,Noforecast,Charger,83,13.2
2023-07-02,Noforecast,Charger,84,13.2
2023-07-02,Noforecast,Charger,85,35.604
2023-07-02,Noforecast,Charger,86,27.864
2023-07-02,Noforecast,Charger,87,33.0
2023-07-02,Noforecast,Charger,88,13.2
2023-07-02,Noforecast,Charger,89,13.2
2023-07-02,Noforecast,Charger,90,13.2
2023-07-02,Noforecast,Charger,91,13.2
2023-07-02,Noforecast,Charger,92,6.6
2023-07-02,Noforecast,Charger,93,5.304
2023-07-02,Noforecast,Charger,94,6.6
2023-07-02,Noforecast,Charger,95,0.0
2023-07-02,Noforecast,Charger,96,0.0
2023-07-02,Persistence,EV,1,0.0
2023-07-02,Persistence,EV,2,0.0
2023-07-02,Persistence,EV,3,6.6
2023-07-02,Persistence,EV,4,13.2
2023-07-02,Persistence,EV,5,13.2
2023-07-02,Persistence,EV,6,13.2
2023-07-02,Persistence,EV,7,13.2
2023-07-02,Persistence,EV,8,13.2
2023-07-02,Persistence,EV,9,13.2
2023-07-02,Persistence,EV,10,13.2
2023-07-02,Persistence,EV,11,13.2
2023-07-02,Persistence,EV,12,13.2
2023-07-02,Persistence,EV,13,13.2
2023-07-02,Persistence,EV,14,13.2
2023-07-02,Persistence,EV,15,13.2
2023-07-02,Persistence,EV,16,13.2
2023-07-02,Persistence,EV,17,13.2
2023-07-02,Persistence,EV,18,6.6
2023-07-02,Persistence,EV,19,13.2
2023-07-02,Persistence,EV,20,6.6
2023-07-02,Persistence,EV,21,0.0
2023-07-02,Persistence,EV,22,13.2
2023-07-02,Persistence,EV,23,6.6
2023-07-02,Persistence,EV,24,0.0
2023-07-02,Persistence,EV,25,8.3770909
2023-07-02,Persistence,EV,26,22.502
2023-07-02,Persistence,EV,27,20.872
2023-07-02,Persistence,EV,28,25.328
2023-07-02,Persistence,EV,29,28.94
2023-07-02,Persistence,EV,30,26.4
2023-07-02,Persistence,EV,31,52.8
2023-07-02,Persistence,EV,32,55.128509
2023-07-02,Persistence,EV,33,70.301763
2023-07-02,Persistence,EV,34,74.527569
2023-07-02,Persistence,EV,35,50.401272
2023-07-02,Persistence,EV,36,59.070272
2023-07-02,Persistence,EV,37,58.222194
2023-07-02,Persistence,EV,38,48.112
2023-07-02,Persistence,EV,39,64.94
2023-07-02,Persistence,EV,40,62.083491
2023-07-02,Persistence,EV,41,56.728431
2023-07-02,Persistence,EV,42,74.527569
2023-07-02,Persistence,EV,43,74.527569
2023-07-02,Persistence,EV,44,73.388
2023-07-02,Persistence,EV,45,56.844
2023-07-02,Persistence,EV,46,59.639569
2023-07-02,Persistence,EV,47,74.527569
2023-07-02,Persistence,EV,48,74.527569
2023-07-02,Persistence,EV,49,41.075569
2023-07-02,Persistence,EV,50,56.392509
2023-07-02,Persistence,EV,51,73.876
2023-07-02,Persistence,EV,52,57.848
2023-07-02,Persistence,EV,53,56.33106
2023-07-02,Persistence,EV,54,57.252
2023-07-02,Persistence,EV,55,73.392
2023-07-02,Persistence,EV,56,55.144
2023-07-02,Persistence,EV,57,74.527569
2023-07-02,Persistence,EV,58,74.527569
2023-07-02,Persistence,EV,59,74.527569
2023-07-02,Persistence,EV,60,74.527569
2023-07-02,Persistence,EV,61,74.527569
2023-07-02,Persistence,EV,62,74.527569
2023-07-02,Persistence,EV,63,74.527569
2023-07-02,Persistence,EV,64,74.527569
2023-07-02,Persistence,EV,65,24.312594
2023-07-02,Persistence,EV,66,25.843234
2023-07-02,Persistence,EV,67,25.843234
2023-07-02,Persistence,EV,68,31.07237
2023-07-02,Persistence,EV,69,31.07237
2023-07-02,Persistence,EV,70,39.976197
2023-07-02,Persistence,EV,71,39.976197
2023-07-02,Persistence,EV,72,39.223803
2023-07-02,Persistence,EV,73,39.6
2023-07-02,Persistence,EV,74,26.4
2023-07-02,Persistence,EV,75,26.4
2023-07-02,Persistence,EV,76,19.8
2023-07-02,Persistence,EV,77,29.429333
2023-07-02,Persistence,EV,78,28.038344
2023-07-02,Persistence,EV,79,31.904
2023-07-02,Persistence,EV,80,31.182541
2023-07-02,Persistence,EV,81,24.4
2023-07-02,Persistence,EV,82,27.561656
2023-07-02,Persistence,EV,83,19.8
2023-07-02,Persistence,EV,84,19.8
2023-07-02,Persistence,EV,85,47.392
2023-07-02,Persistence,EV,86,39.6
2023-07-02,Persistence,EV,87,43.752
2023-07-02,Persistence,EV,88,26.4
2023-07-02,Persistence,EV,89,17.376
2023-07-02,Persistence,EV,90,19.8
2023-07-02,Persistence,EV,91,13.2
2023-07-02,Persistence,EV,92,13.2
2023-07-02,Persistence,EV,93,5.304
2023-07-02,Persistence,EV,94,6.6
2023-07-02,Persistence,EV,95,0.0
2023-07-02,Persistence,EV,96,0.0
2023-07-02,Persistence,Charger,1,0.0
2023-07-02,Persistence,Charger,2,0.0
2023-07-02,Persistence,Charger,3,6.6
2023-07-02,Persistence,Charger,4,13.2
2023-07-02,Persistence,Charger,5,13.2
2023-07-02,Persistence,Charger,6,13.2
2023-07-02,Persistence,Charger,7,13.2
2023-07-02,Persistence,Charger,8,13.2
2023-07-02,Persistence,Charger,9,13.2
2023-07-02,Persistence,Charger,10,13.2
2023-07-02,Persistence,Charger,11,13.2
2023-07-02,Persistence,Charger,12,13.2
2023-07-02,Persistence,Charger,13,13.2
2023-07-02,Persistence,Charger,14,13.2
2023-07-02,Persistence,Charger,15,13.2
2023-07-02,Persistence,Charger,16,13.2
2023-07-02,Persistence,Charger,17,13.2
2023-07-02,Persistence,Charger,18,13.2
2023-07-02,Persistence,Charger,19,6.6
2023-07-02,Persistence,Charger,20,6.6
2023-07-02,Persistence,Charger,21,6.6
2023-07-02,Persistence,Charger,22,19.8
2023-07-02,Persistence,Charger,23,19.436
2023-07-02,Persistence,Charger,24,19.8
2023-07-02,Persistence,Charger,25,19.8
2023-07-02,Persistence,Charger,26,26.4
2023-07-02,Persistence,Charger,27,26.4
2023-07-02,Persistence,Charger,28,26.4
2023-07-02,Persistence,Charger,29,46.2
2023-07-02,Persistence,Charger,30,39.6
2023-07-02,Persistence,Charger,31,63.510471
2023-07-02,Persistence,Charger,32,64.215319
2023-07-02,Persistence,Charger,33,67.748194
2023-07-02,Persistence,Charger,34,69.883033
2023-07-02,Persistence,Charger,35,55.821629
2023-07-02,Persistence,Charger,36,49.88
2023-07-02,Persistence,Charger,37,69.883033
2023-07-02,Persistence,Charger,38,70.023049
2023-07-02,Persistence,Charger,39,70.759818
2023-07-02,Persistence,Charger,40,67.049441
2023-07-02,Persistence,Charger,41,64.497922
2023-07-02,Persistence,Charger,42,70.813292
2023-07-02,Persistence,Charger,43,58.54
2023-07-02,Persistence,Charger,44,70.813292
2023-07-02,Persistence,Charger,45,70.813292
2023-07-02,Persistence,Charger,46,66.0
2023-07-02,Persistence,Charger,47,46.849627
2023-07-02,Persistence,Charger,48,70.813292
2023-07-02,Persistence,Charger,49,46.2
2023-07-02,Persistence,Charger,50,59.4
2023-07-02,Persistence,Charger,51,49.328
2023-07-02,Persistence,Charger,52,70.813292
2023-07-02,Persistence,Charger,53,65.272
2023-07-02,Persistence,Charger,54,70.813292
2023-07-02,Persistence,Charger,55,56.588
2023-07-02,Persistence,Charger,56,49.128
2023-07-02,Persistence,Charger,57,67.054708
2023-07-02,Persistence,Charger,58,70.813292
2023-07-02,Persistence,Charger,59,58.768237
2023-07-02,Persistence,Charger,60,50.564
2023-07-02,Persistence,Charger,61,47.986708
2023-07-02,Persistence,Charger,62,41.525416
2023-07-02,Persistence,Charger,63,64.213292
2023-07-02,Persistence,Charger,64,61.693292
2023-07-02,Persistence,Charger,65,20.757
2023-07-02,Persistence,Charger,66,20.757
2023-07-02,Persistence,Charger,67,20.757
2023-07-02,Persistence,Charger,68,27.809615
2023-07-02,Persistence,Charger,69,27.809615
2023-07-02,Persistence,Charger,70,30.401615
2023-07-02,Persistence,Charger,71,30.401615
2023-07-02,Persistence,Charger,72,30.401615
2023-07-02,Persistence,Charger,73,30.401615
2023-07-02,Persistence,Charger,74,25.644
2023-07-02,Persistence,Charger,75,26.4
2023-07-02,Persistence,Charger,76,26.4
2023-07-02,Persistence,Charger,77,20.919308
2023-07-02,Persistence,Charger,78,26.4
2023-07-02,Persistence,Charger,79,26.314385
2023-07-02,Persistence,Charger,80,26.4
2023-07-02,Persistence,Charger,81,24.485615
2023-07-02,Persistence,Charger,82,19.8
2023-07-02,Persistence,Charger,83,13.2
2023-07-02,Persistence,Charger,84,13.2
2023-07-02,Persistence,Charger,85,23.512
2023-07-02,Persistence,Charger,86,19.8
2023-07-02,Persistence,Charger,87,26.4
2023-07-02,Persistence,Charger,88,13.2
2023-07-02,Persistence,Charger,89,13.2
2023-07-02,Persistence,Charger,90,13.2
2023-07-02,Persistence,Charger,91,13.2
2023-07-02,Persistence,Charger,92,6.6
2023-07-02,Persistence,Charger,93,5.304
2023-07-02,Persistence,Charger,94,6.6
2023-07-02,Persistence,Charger,95,0.0
2023-07-02,Persistence,Charger,96,0.0
2023-07-02,Statistic,EV,1,0.0
2023-07-02,Statistic,EV,2,0.0
2023-07-02,Statistic,EV,3,6.6
2023-07-02,Statistic,EV,4,0.0
2023-07-02,Statistic,EV,5,6.6
2023-07-02,Statistic,EV,6,6.6
2023-07-02,Statistic,EV,7,6.6
2023-07-02,Statistic,EV,8,6.6
2023-07-02,Statistic,EV,9,6.6
2023-07-02,Statistic,EV,10,13.2
2023-07-02,Statistic,EV,11,13.2
2023-07-02,Statistic,EV,12,6.6
2023-07-02,Statistic,EV,13,13.2
2023-07-02,Statistic,EV,14,13.2
2023-07-02,Statistic,EV,15,6.236
2023-07-02,Statistic,EV,16,13.2
2023-07-02,Statistic,EV,17,13.2
2023-07-02,Statistic,EV,18,13.2
2023-07-02,Statistic,EV,19,6.6
2023-07-02,Statistic,EV,20,2.54
2023-07-02,Statistic,EV,21,19.8
2023-07-02,Statistic,EV,22,19.8
2023-07-02,Statistic,EV,23,19.8
2023-07-02,Statistic,EV,24,19.8
2023-07-02,Statistic,EV,25,26.4
2023-07-02,Statistic,EV,26,33.0
2023-07-02,Statistic,EV,27,33.0
2023-07-02,Statistic,EV,28,13.2
2023-07-02,Statistic,EV,29,26.4
2023-07-02,Statistic,EV,30,29.16
2023-07-02,Statistic,EV,31,37.474133
2023-07-02,Statistic,EV,32,33.871378
2023-07-02,Statistic,EV,33,60.172525
2023-07-02,Statistic,EV,34,64.819235
2023-07-02,Statistic,EV,35,62.923773
2023-07-02,Statistic,EV,36,44.428
2023-07-02,Statistic,EV,37,65.05076
2023-07-02,Statistic,EV,38,70.272093
2023-07-02,Statistic,EV,39,70.272093
2023-07-02,Statistic,EV,40,52.156
2023-07-02,Statistic,EV,41,67.280794
2023-07-02,Statistic,EV,42,70.272093
2023-07-02,Statistic,EV,43,57.124
2023-07-02,Statistic,EV,44,65.282037
2023-07-02,Statistic,EV,45,70.272093
2023-07-02,Statistic,EV,46,70.272093
2023-07-02,Statistic,EV,47,64.6
2023-07-02,Statistic,EV,48,70.272093
2023-07-02,Statistic,EV,49,39.6
2023-07-02,Statistic,EV,50,63.929312
2023-07-02,Statistic,EV,51,58.447031
2023-07-02,Statistic,EV,52,70.272093
2023-07-02,Statistic,EV,53,38.556
2023-07-02,Statistic,EV,54,46.2
2023-07-02,Statistic,EV,55,70.272093
2023-07-02,Statistic,EV,56,70.272093
2023-07-02,Statistic,EV,57,70.272093
2023-07-02,Statistic,EV,58,70.272093
2023-07-02,Statistic,EV,59,70.272093
2023-07-02,Statistic,EV,60,70.272093
2023-07-02,Statistic,EV,61,70.272093
2023-07-02,Statistic,EV,62,70.272093
2023-07-02,Statistic,EV,63,70.272093
2023-07-02,Statistic,EV,64,70.272093
2023-07-02,Statistic,EV,65,33.262015
2023-07-02,Statistic,EV,66,32.684595
2023-07-02,Statistic,EV,67,29.375588
2023-07-02,Statistic,EV,68,33.262015
2023-07-02,Statistic,EV,69,27.641985
2023-07-02,Statistic,EV,70,37.950481
2023-07-02,Statistic,EV,71,37.950481
2023-07-02,Statistic,EV,72,37.950481
2023-07-02,Statistic,EV,73,38.500467
2023-07-02,Statistic,EV,74,38.500467
2023-07-02,Statistic,EV,75,38.500467
2023-07-02,Statistic,EV,76,36.304934
2023-07-02,Statistic,EV,77,38.500467
2023-07-02,Statistic,EV,78,27.499533
2023-07-02,Statistic,EV,79,26.4
2023-07-02,Statistic,EV,80,32.395465
2023-07-02,Statistic,EV,81,30.264
2023-07-02,Statistic,EV,82,26.4
2023-07-02,Statistic,EV,83,26.4
2023-07-02,Statistic,EV,84,18.864
2023-07-02,Statistic,EV,85,40.792
2023-07-02,Statistic,EV,86,39.6
2023-07-02,Statistic,EV,87,46.2
2023-07-02,Statistic,EV,88,30.552
2023-07-02,Statistic,EV,89,17.376
2023-07-02,Statistic,EV,90,19.8
2023-07-02,Statistic,EV,91,13.2
2023-07-02,Statistic,EV,92,13.2
2023-07-02,Statistic,EV,93,5.304
2023-07-02,Statistic,EV,94,6.6
2023-07-02,Statistic,EV,95,0.0
2023-07-02,Statistic,EV,96,0.0
2023-07-02,Statistic,Charger,1,0.0
2023-07-02,Statistic,Charger,2,0.0
2023-07-02,Statistic,Charger,3,6.6
2023-07-02,Statistic,Charger,4,13.2
2023-07-02,Statistic,Charger,5,9.14
2023-07-02,Statistic,Charger,6,13.2
2023-07-02,Statistic,Charger,7,2.8421709e-14
2023-07-02,Statistic,Charger,8,13.2
2023-07-02,Statistic,Charger,9,13.2
2023-07-02,Statistic,Charger,10,6.6
2023-07-02,Statistic,Charger,11,6.6
2023-07-02,Statistic,Charger,12,13.2
2023-07-02,Statistic,Charger,13,13.2
2023-07-02,Statistic,Charger,14,13.2
2023-07-02,Statistic,Charger,15,13.2
2023-07-02,Statistic,Charger,16,13.2
2023-07-02,Statistic,Charger,17,13.2
2023-07-02,Statistic,Charger,18,6.6
2023-07-02,Statistic,Charger,19,6.6
2023-07-02,Statistic,Charger,20,13.2
2023-07-02,Statistic,Charger,21,19.436
2023-07-02,Statistic,Charger,22,19.8
2023-07-02,Statistic,Charger,23,19.8
2023-07-02,Statistic,Charger,24,19.8
2023-07-02,Statistic,Charger,25,26.4
2023-07-02,Statistic,Charger,26,13.2
2023-07-02,Statistic,Charger,27,19.8
2023-07-02,Statistic,Charger,28,19.8
2023-07-02,Statistic,Charger,29,34.605144
2023-07-02,Statistic,Charger,30,26.4
2023-07-02,Statistic,Charger,31,58.641781
2023-07-02,Statistic,Charger,32,58.641781
2023-07-02,Statistic,Charger,33,60.396906
2023-07-02,Statistic,Charger,34,65.043615
2023-07-02,Statistic,Charger,35,59.4
2023-07-02,Statistic,Charger,36,65.043615
2023-07-02,Statistic,Charger,37,66.580316
2023-07-02,Statistic,Charger,38,71.801649
2023-07-02,Statistic,Charger,39,71.801649
2023-07-02,Statistic,Charger,40,68.318351
2023-07-02,Statistic,Charger,41,71.801649
2023-07-02,Statistic,Charger,42,71.801649
2023-07-02,Statistic,Charger,43,71.801649
2023-07-02,Statistic,Charger,44,71.801649
2023-07-02,Statistic,Charger,45,71.801649
2023-07-02,Statistic,Charger,46,71.801649
2023-07-02,Statistic,Charger,47,59.64
2023-07-02,Statistic,Charger,48,71.801649
2023-07-02,Statistic,Charger,49,71.801649
2023-07-02,Statistic,Charger,50,68.588
2023-07-02,Statistic,Charger,51,71.801649
2023-07-02,Statistic,Charger,52,47.448
2023-07-02,Statistic,Charger,53,27.464
2023-07-02,Statistic,Charger,54,58.834201
2023-07-02,Statistic,Charger,55,48.88
2023-07-02,Statistic,Charger,56,57.56
2023-07-02,Statistic,Charger,57,71.801649
2023-07-02,Statistic,Charger,58,69.262351
2023-07-02,Statistic,Charger,59,65.784
2023-07-02,Statistic,Charger,60,63.261899
2023-07-02,Statistic,Charger,61,47.488
2023-07-02,Statistic,Charger,62,60.205649
2023-07-02,Statistic,Charger,63,71.801649
2023-07-02,Statistic,Charger,64,59.644699
2023-07-02,Statistic,Charger,65,17.699111
2023-07-02,Statistic,Charger,66,17.699111
2023-07-02,Statistic,Charger,67,17.699111
2023-07-02,Statistic,Charger,68,19.272444
2023-07-02,Statistic,Charger,69,19.272444
2023-07-02,Statistic,Charger,70,29.302444
2023-07-02,Statistic,Charger,71,29.302445
2023-07-02,Statistic,Charger,72,29.302445
2023-07-02,Statistic,Charger,73,29.302445
2023-07-02,Statistic,Charger,74,26.4
2023-07-02,Statistic,Charger,75,25.643999
2023-07-02,Statistic,Charger,76,26.4
2023-07-02,Statistic,Charger,77,26.4
2023-07-02,Statistic,Charger,78,26.4
2023-07-02,Statistic,Charger,79,24.4
2023-07-02,Statistic,Charger,80,26.4
2023-07-02,Statistic,Charger,81,26.4
2023-07-02,Statistic,Charger,82,19.8
2023-07-02,Statistic,Charger,83,13.2
2023-07-02,Statistic,Charger,84,13.2
2023-07-02,Statistic,Charger,85,30.112
2023-07-02,Statistic,Charger,86,21.264
2023-07-02,Statistic,Charger,87,33.0
2023-07-02,Statistic,Charger,88,13.2
2023-07-02,Statistic,Charger,89,13.2
2023-07-02,Statistic,Charger,90,13.2
2023-07-02,Statistic,Charger,91,13.2
2023-07-02,Statistic,Charger,92,6.6
2023-07-02,Statistic,Charger,93,5.304
2023-07-02,Statistic,Charger,94,6.6
2023-07-02,Statistic,Charger,95,0.0
2023-07-02,Statistic,Charger,96,0.0
2023-07-02,GMM,EV,1,0.0
2023-07-02,GMM,EV,2,0.0
2023-07-02,GMM,EV,3,6.6
2023-07-02,GMM,EV,4,13.2
2023-07-02,GMM,EV,5,13.2
2023-07-02,GMM,EV,6,13.2
2023-07-02,GMM,EV,7,13.2
2023-07-02,GMM,EV,8,13.2
2023-07-02,GMM,EV,9,13.2
2023-07-02,GMM,EV,10,13.2
2023-07-02,GMM,EV,11,13.2
2023-07-02,GMM,EV,12,13.2
2023-07-02,GMM,EV,13,13.2
2023-07-02,GMM,EV,14,13.2
2023-07-02,GMM,EV,15,13.2
2023-07-02,GMM,EV,16,13.2
2023-07-02,GMM,EV,17,13.2
2023-07-02,GMM,EV,18,13.2
2023-07-02,GMM,EV,19,6.6
2023-07-02,GMM,EV,20,9.14
2023-07-02,GMM,EV,21,6.6
