date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-06,EV,LSTM,32,0.0,0.0,0.0,-0.5925633311271667,-0.8244704008102417,0.0,0.2197018414735794,0.005578881129622459,20260730
2023-07-06,EV,LSTM,48,0.0,0.0,0.0,8.283753395080566,4.293005466461182,4.1114501953125,4.293005466461182,0.8322838544845581,20260730
2023-07-06,EV,LSTM,64,0.0,0.0,0.0,14.213630676269531,15.693593978881836,16.132858276367188,17.150833129882812,0.9809879064559937,20260730
2023-07-06,EV,LSTM,80,0.0,0.0,0.0,27.810588836669922,24.233877182006836,27.544891357421875,27.544891357421875,0.48440858721733093,20260730
2023-07-06,EV,LSTM,84,0.0,0.0,0.0,21.531240463256836,25.713285446166992,29.650802612304688,29.650802612304688,0.35382574796676636,20260730
2023-07-06,EV,LSTM,96,0.0,0.0,0.0,31.022377014160156,31.612895965576172,31.31763458251953,31.31763458251953,0.08659615367650986,20260730
2023-07-07,EV,LSTM,32,0.0,0.0,0.0,0.1507202833890915,0.16964998841285706,0.060885682702064514,0.3584776520729065,0.008631267584860325,20260730
2023-07-07,EV,LSTM,48,0.0,0.0,0.0,5.201536655426025,3.756870746612549,3.445521831512451,3.756870746612549,0.46885591745376587,20260730
2023-07-07,EV,LSTM,64,0.0,0.0,0.0,16.843162536621094,15.22993278503418,14.135884284973145,15.22993278503418,1.0179609060287476,20260730
2023-07-07,EV,LSTM,80,0.0,0.0,0.0,31.775238037109375,18.921144485473633,23.674203872680664,23.674203872680664,0.6109721660614014,20260730
2023-07-07,EV,LSTM,84,0.0,0.0,0.0,21.341449737548828,22.39171028137207,25.311803817749023,25.311803817749023,0.28125256299972534,20260730
2023-07-07,EV,LSTM,96,0.0,0.0,0.0,25.04758071899414,27.406030654907227,26.226806640625,26.226806640625,0.05021148920059204,20260730
2023-07-01,EV,TCN,32,0.0,0.0,0.0,0.6670653820037842,0.6690798401832581,0.5421916842460632,0.6690798401832581,0.14448127150535583,20260730
2023-07-01,EV,TCN,48,0.0,0.0,0.0,10.826361656188965,16.63966178894043,10.826361656188965,14.92203426361084,0.5851322412490845,20260730
